2017-02-07 07:33:17.148,3
2017-02-07 07:33:17.171,2
2017-02-07 07:33:17.190,3
2017-02-07 07:33:17.211,3
2017-02-07 07:33:17.228,3
2017-02-07 07:33:17.248,3
2017-02-07 07:33:17.268,3
2017-02-07 07:33:17.289,2
2017-02-07 07:33:17.309,3
2017-02-07 07:33:17.329,3
2017-02-07 07:33:17.348,3
2017-02-07 07:33:17.368,3
2017-02-07 07:33:17.388,3
2017-02-07 07:33:17.409,3
2017-02-07 07:33:17.428,3
2017-02-07 07:33:17.449,3
2017-02-07 07:33:17.475,2
2017-02-07 07:33:17.488,3
2017-02-07 07:33:17.508,3
2017-02-07 07:33:17.528,3
2017-02-07 07:33:17.553,3
2017-02-07 07:33:17.568,3
2017-02-07 07:33:17.591,3
2017-02-07 07:33:17.608,3
2017-02-07 07:33:17.629,3
2017-02-07 07:33:17.649,3
2017-02-07 07:33:17.668,2
2017-02-07 07:33:17.688,3
2017-02-07 07:33:17.708,3
2017-02-07 07:33:17.727,3
2017-02-07 07:33:17.749,3
2017-02-07 07:33:17.767,3
2017-02-07 07:33:17.788,3
2017-02-07 07:33:17.808,3
2017-02-07 07:33:17.828,3
2017-02-07 07:33:17.848,3
2017-02-07 07:33:17.874,2
2017-02-07 07:33:17.887,3
2017-02-07 07:33:17.908,3
2017-02-07 07:33:17.935,3
2017-02-07 07:33:17.947,3
2017-02-07 07:33:17.975,2
2017-02-07 07:33:17.987,3
2017-02-07 07:33:18.008,3
2017-02-07 07:33:18.028,3
2017-02-07 07:33:18.048,3
2017-02-07 07:33:18.069,2
2017-02-07 07:33:18.088,3
2017-02-07 07:33:18.107,3
2017-02-07 07:33:18.128,3
2017-02-07 07:33:18.148,3
2017-02-07 07:33:18.171,2
2017-02-07 07:33:18.187,3
2017-02-07 07:33:18.208,3
2017-02-07 07:33:18.232,2
2017-02-07 07:33:18.248,3
2017-02-07 07:33:18.271,2
2017-02-07 07:33:18.289,3
2017-02-07 07:33:18.308,3
2017-02-07 07:33:18.327,3
2017-02-07 07:33:18.348,3
2017-02-07 07:33:18.369,2
2017-02-07 07:33:18.388,3
2017-02-07 07:33:18.408,3
2017-02-07 07:33:18.429,2
2017-02-07 07:33:18.448,3
2017-02-07 07:33:18.468,3
2017-02-07 07:33:18.488,3
2017-02-07 07:33:18.509,3
2017-02-07 07:33:18.527,3
2017-02-07 07:33:18.548,3
2017-02-07 07:33:18.571,2
2017-02-07 07:33:18.588,3
2017-02-07 07:33:18.608,3
2017-02-07 07:33:18.631,2
2017-02-07 07:33:18.648,3
2017-02-07 07:33:18.668,3
2017-02-07 07:33:18.688,3
2017-02-07 07:33:18.708,3
2017-02-07 07:33:18.728,3
2017-02-07 07:33:18.748,3
2017-02-07 07:33:18.775,2
2017-02-07 07:33:18.788,3
2017-02-07 07:33:18.809,3
2017-02-07 07:33:18.833,2
2017-02-07 07:33:18.848,3
2017-02-07 07:33:18.870,3
2017-02-07 07:33:18.888,3
2017-02-07 07:33:18.909,3
2017-02-07 07:33:18.928,3
2017-02-07 07:33:18.948,3
2017-02-07 07:33:18.968,2
2017-02-07 07:33:18.988,3
2017-02-07 07:33:19.008,3
2017-02-07 07:33:19.027,2
2017-02-07 07:33:19.051,2
2017-02-07 07:33:19.069,2
2017-02-07 07:33:19.091,2
2017-02-07 07:33:19.108,3
2017-02-07 07:33:19.129,2
2017-02-07 07:33:19.150,2
2017-02-07 07:33:19.168,2
2017-02-07 07:33:19.189,3
2017-02-07 07:33:19.209,3
2017-02-07 07:33:19.229,2
2017-02-07 07:33:19.247,2
2017-02-07 07:33:19.271,2
2017-02-07 07:33:19.292,2
2017-02-07 07:33:19.308,3
2017-02-07 07:33:19.332,2
2017-02-07 07:33:19.351,2
2017-02-07 07:33:19.369,2
2017-02-07 07:33:19.388,3
2017-02-07 07:33:19.411,3
2017-02-07 07:33:19.438,2
2017-02-07 07:33:19.449,2
2017-02-07 07:33:19.483,2
2017-02-07 07:33:19.488,2
2017-02-07 07:33:19.507,3
2017-02-07 07:33:19.539,2
2017-02-07 07:33:19.548,2
2017-02-07 07:33:19.570,2
2017-02-07 07:33:19.588,3
2017-02-07 07:33:19.608,3
2017-02-07 07:33:19.636,2
2017-02-07 07:33:19.651,2
2017-02-07 07:33:19.671,2
2017-02-07 07:33:19.693,2
2017-02-07 07:33:19.709,3
2017-02-07 07:33:19.731,3
2017-02-07 07:33:19.748,3
2017-02-07 07:33:19.771,2
2017-02-07 07:33:19.788,3
2017-02-07 07:33:19.808,3
2017-02-07 07:33:19.832,2
2017-02-07 07:33:19.848,3
2017-02-07 07:33:19.868,3
2017-02-07 07:33:19.891,3
2017-02-07 07:33:19.909,3
2017-02-07 07:33:19.954,2
2017-02-07 07:46:50.901,2
2017-02-07 07:46:50.910,2
2017-02-07 07:46:50.918,2
2017-02-07 07:46:50.924,1
2017-02-07 07:46:50.930,1
2017-02-07 07:46:50.934,1
2017-02-07 07:46:50.940,1
2017-02-07 07:46:50.945,1
2017-02-07 07:46:50.948,1
2017-02-07 07:46:50.952,1
2017-02-07 07:46:50.956,1
2017-02-07 07:46:50.959,1
2017-02-07 07:46:50.962,1
2017-02-07 07:46:50.965,1
2017-02-07 07:46:50.972,1
2017-02-07 07:46:50.976,1
2017-02-07 07:46:50.978,1
2017-02-07 07:46:50.982,1
2017-02-07 07:46:50.985,1
2017-02-07 07:46:50.987,1
2017-02-07 07:46:50.993,1
2017-02-07 07:46:50.999,1
2017-02-07 07:46:51.003,1
2017-02-07 07:46:51.003,1
2017-02-07 07:46:51.007,1
2017-02-07 07:46:51.009,1
2017-02-07 07:46:51.015,1
2017-02-07 07:46:51.022,1
2017-02-07 07:46:51.027,1
2017-02-07 07:46:51.035,1
2017-02-07 07:46:51.038,1
2017-02-07 07:46:51.041,1
2017-02-07 07:46:51.044,1
2017-02-07 07:46:51.047,1
2017-02-07 07:46:51.050,1
2017-02-07 07:46:51.054,1
2017-02-07 07:46:51.057,1
2017-02-07 07:46:51.061,1
2017-02-07 07:46:51.064,1
2017-02-07 07:46:51.068,1
2017-02-07 07:46:51.078,1
2017-02-07 07:46:51.081,1
2017-02-07 07:46:51.084,1
2017-02-07 07:46:51.087,1
2017-02-07 07:46:51.089,1
2017-02-07 07:46:51.093,1
2017-02-07 07:46:51.096,1
2017-02-07 07:46:51.099,1
2017-02-07 07:46:51.102,1
2017-02-07 07:46:51.108,1
2017-02-07 07:46:51.113,1
2017-02-07 07:46:51.118,1
2017-02-07 07:46:51.139,1
2017-02-07 07:46:51.155,1
2017-02-07 07:46:51.171,1
2017-02-07 07:46:51.179,1
2017-02-07 07:46:51.187,1
2017-02-07 07:46:51.195,1
2017-02-07 07:46:51.199,1
2017-02-07 07:46:51.211,1
2017-02-07 07:46:51.211,1
2017-02-07 07:46:51.218,1
2017-02-07 07:46:51.227,1
2017-02-07 07:46:51.239,1
2017-02-07 07:46:51.251,1
2017-02-07 07:46:51.264,1
2017-02-07 07:46:51.274,1
2017-02-07 07:46:51.286,1
2017-02-07 07:46:51.296,1
2017-02-07 07:46:51.309,1
2017-02-07 07:46:51.315,1
2017-02-07 07:46:51.320,1
2017-02-07 07:46:51.328,1
2017-02-07 07:46:51.340,1
2017-02-07 07:46:51.343,1
2017-02-07 07:46:51.347,1
2017-02-07 07:46:51.350,1
2017-02-07 07:46:51.351,1
2017-02-07 07:46:51.354,1
2017-02-07 07:46:51.364,1
2017-02-07 07:46:51.379,1
2017-02-07 07:46:51.386,1
2017-02-07 07:46:51.393,1
2017-02-07 07:46:51.403,1
2017-02-07 07:46:51.404,1
2017-02-07 07:46:51.408,1
2017-02-07 07:46:51.413,1
2017-02-07 07:46:51.419,1
2017-02-07 07:46:51.426,1
2017-02-07 07:46:51.434,1
2017-02-07 07:46:51.443,1
2017-02-07 07:46:51.443,1
2017-02-07 07:46:51.451,1
2017-02-07 07:46:51.488,1
2017-02-07 07:46:51.495,1
2017-02-07 07:46:51.496,1
2017-02-07 07:46:51.510,1
2017-02-07 07:46:51.511,1
2017-02-07 07:46:51.513,1
2017-02-07 07:46:51.515,1
2017-02-07 07:46:51.517,1
2017-02-07 07:46:51.518,1
2017-02-07 07:46:51.523,1
2017-02-07 07:46:51.531,1
2017-02-07 07:46:51.533,1
2017-02-07 07:46:51.533,1
2017-02-07 07:46:51.536,1
2017-02-07 07:46:51.540,1
2017-02-07 07:46:51.542,1
2017-02-07 07:46:51.544,1
2017-02-07 07:46:51.547,1
2017-02-07 07:46:51.549,1
2017-02-07 07:46:51.551,1
2017-02-07 07:46:51.554,1
2017-02-07 07:46:51.555,1
2017-02-07 07:46:51.560,1
2017-02-07 07:46:51.562,1
2017-02-07 07:46:51.566,1
2017-02-07 07:46:51.567,1
2017-02-07 07:46:51.571,1
2017-02-07 07:46:51.574,1
2017-02-07 07:46:51.575,1
2017-02-07 07:46:51.578,1
2017-02-07 07:46:51.580,1
2017-02-07 07:46:51.583,1
2017-02-07 07:46:51.585,1
2017-02-07 07:46:51.587,1
2017-02-07 07:46:51.591,1
2017-02-07 07:46:51.598,1
2017-02-07 07:46:51.600,1
2017-02-07 07:46:51.600,1
2017-02-07 07:46:51.607,1
2017-02-07 07:46:51.609,1
2017-02-07 07:46:51.611,1
2017-02-07 07:46:51.616,1
2017-02-07 07:46:51.617,1
2017-02-07 07:46:51.617,1
2017-02-07 07:46:51.622,1
2017-02-07 07:46:51.623,1
2017-02-07 07:46:51.624,1
2017-02-07 07:46:51.628,1
2017-02-07 07:46:51.631,1
2017-02-07 07:46:51.632,1
2017-02-07 07:46:51.632,1
2017-02-07 07:46:51.639,1
2017-02-07 07:46:51.641,1
2017-02-07 07:46:51.641,1
2017-02-07 07:46:51.646,1
2017-02-07 07:46:51.647,1
2017-02-07 07:46:51.648,1
2017-02-07 07:46:51.652,1
2017-02-07 07:46:51.654,1
2017-02-07 07:46:51.656,1
2017-02-07 07:46:51.663,1
2017-02-07 07:46:51.667,1
2017-02-07 07:46:51.675,1
2017-02-07 07:46:51.679,1
2017-02-07 07:46:51.687,1
2017-02-07 07:46:51.695,1
2017-02-07 07:46:51.696,1
2017-02-07 07:46:51.706,1
2017-02-07 07:46:51.708,1
2017-02-07 07:46:51.713,1
2017-02-07 07:46:51.714,1
2017-02-07 07:46:51.721,1
2017-02-07 07:46:51.724,1
2017-02-07 07:46:51.728,1
2017-02-07 07:46:51.733,1
2017-02-07 07:46:51.756,1
2017-02-07 07:46:51.767,1
2017-02-07 07:46:51.799,1
2017-02-07 07:46:51.801,1
2017-02-07 07:46:51.818,1
2017-02-07 07:46:51.824,1
2017-02-07 07:46:51.831,1
2017-02-07 07:46:51.835,1
2017-02-07 07:46:51.846,1
2017-02-07 07:46:51.846,1
2017-02-07 07:46:51.852,1
2017-02-07 07:46:51.853,1
2017-02-07 07:46:51.866,1
2017-02-07 07:46:51.869,1
2017-02-07 07:46:51.876,1
2017-02-07 07:46:51.882,1
2017-02-07 07:46:51.883,1
2017-02-07 07:46:51.887,1
2017-02-07 07:46:51.908,1
2017-02-07 07:46:51.911,1
2017-02-07 07:46:51.912,1
2017-02-07 07:46:51.927,1
2017-02-07 07:46:51.932,1
2017-02-07 07:46:51.933,1
2017-02-07 07:46:51.933,1
2017-02-07 07:46:51.947,1
2017-02-07 07:46:51.951,1
2017-02-07 07:46:51.953,1
2017-02-07 07:46:51.955,1
2017-02-07 07:46:51.967,1
2017-02-07 07:46:51.969,1
2017-02-07 07:46:51.974,1
2017-02-07 07:46:51.975,1
2017-02-07 07:46:51.980,1
2017-02-07 07:46:51.981,1
2017-02-07 07:46:51.985,1
2017-02-07 07:46:51.986,1
2017-02-07 07:46:51.989,1
2017-02-07 07:46:51.992,1
2017-02-07 07:46:51.996,1
2017-02-07 07:46:52.003,1
2017-02-07 07:46:52.006,1
2017-02-07 07:46:52.009,1
2017-02-07 07:46:52.015,1
2017-02-07 07:46:52.018,1
2017-02-07 07:46:52.020,1
2017-02-07 07:46:52.023,1
2017-02-07 07:46:52.025,1
2017-02-07 07:46:52.026,1
2017-02-07 07:46:52.029,1
2017-02-07 07:46:52.033,1
2017-02-07 07:46:52.034,1
2017-02-07 07:46:52.039,1
2017-02-07 07:46:52.041,1
2017-02-07 07:46:52.043,1
2017-02-07 07:46:52.047,1
2017-02-07 07:46:52.049,1
2017-02-07 07:46:52.052,1
2017-02-07 07:46:52.053,1
2017-02-07 07:46:52.057,1
2017-02-07 07:46:52.060,1
2017-02-07 07:46:52.062,1
2017-02-07 07:46:52.065,1
2017-02-07 07:46:52.069,1
2017-02-07 07:46:52.070,1
2017-02-07 07:46:52.073,1
2017-02-07 07:46:52.077,1
2017-02-07 07:46:52.081,1
2017-02-07 07:46:52.085,1
2017-02-07 07:46:52.086,1
2017-02-07 07:46:52.088,1
2017-02-07 07:46:52.091,1
2017-02-07 07:46:52.098,1
2017-02-07 07:46:52.099,1
2017-02-07 07:46:52.100,1
2017-02-07 07:46:52.105,1
2017-02-07 07:46:52.106,1
2017-02-07 07:46:52.123,1
2017-02-07 07:46:52.127,1
2017-02-07 07:46:52.134,1
2017-02-07 07:46:52.134,1
2017-02-07 07:46:52.138,1
2017-02-07 07:46:52.142,1
2017-02-07 07:46:52.145,1
2017-02-07 07:46:52.149,1
2017-02-07 07:46:52.152,1
2017-02-07 07:46:52.156,1
2017-02-07 07:46:52.159,1
2017-02-07 07:46:52.163,1
2017-02-07 07:46:52.167,1
2017-02-07 07:46:52.171,1
2017-02-07 07:46:52.174,1
2017-02-07 07:46:52.178,1
2017-02-07 07:46:52.182,1
2017-02-07 07:46:52.185,1
2017-02-07 07:46:52.189,1
2017-02-07 07:46:52.194,1
2017-02-07 07:46:52.198,1
2017-02-07 07:46:52.201,1
2017-02-07 07:46:52.204,1
2017-02-07 07:46:52.208,1
2017-02-07 07:46:52.213,1
2017-02-07 07:46:52.219,1
2017-02-07 07:46:52.228,1
2017-02-07 07:46:52.234,1
2017-02-07 07:46:52.240,1
2017-02-07 07:46:52.252,1
2017-02-07 07:46:52.255,1
2017-02-07 07:46:52.259,1
2017-02-07 07:46:52.263,1
2017-02-07 07:46:52.266,1
2017-02-07 07:46:52.269,1
2017-02-07 07:46:52.278,1
2017-02-07 07:46:52.281,1
2017-02-07 07:46:52.285,1
2017-02-07 07:46:52.289,1
2017-02-07 07:46:52.293,1
2017-02-07 07:46:52.296,1
2017-02-07 07:46:52.299,1
2017-02-07 07:46:52.305,1
2017-02-07 07:46:52.308,1
2017-02-07 07:46:52.312,1
2017-02-07 07:46:52.315,1
2017-02-07 07:46:52.319,1
2017-02-07 07:46:52.322,1
2017-02-07 07:46:52.325,1
2017-02-07 07:46:52.328,1
2017-02-07 07:46:52.332,1
2017-02-07 07:46:52.335,1
2017-02-07 07:46:52.339,1
2017-02-07 07:46:52.342,1
2017-02-07 07:46:52.345,1
2017-02-07 07:46:52.383,1
2017-02-07 07:46:52.391,1
2017-02-07 07:46:52.394,1
2017-02-07 07:46:52.398,1
2017-02-07 07:46:52.404,1
2017-02-07 07:46:52.406,1
2017-02-07 07:46:52.411,1
2017-02-07 07:46:52.416,1
2017-02-07 07:46:52.419,1
2017-02-07 07:46:52.428,1
2017-02-07 07:46:52.432,1
2017-02-07 07:46:52.434,1
2017-02-07 07:46:52.437,1
2017-02-07 07:46:52.442,1
2017-02-07 07:46:52.446,1
2017-02-07 07:46:52.449,1
2017-02-07 07:46:52.452,1
2017-02-07 07:46:52.455,1
2017-02-07 07:46:52.461,1
2017-02-07 07:46:52.465,1
2017-02-07 07:46:52.479,1
2017-02-07 07:46:52.483,1
2017-02-07 07:46:52.485,1
2017-02-07 07:46:52.488,1
2017-02-07 07:46:52.491,1
2017-02-07 07:46:52.496,1
2017-02-07 07:46:52.501,1
2017-02-07 07:46:52.506,1
2017-02-07 07:46:52.509,1
2017-02-07 07:46:52.511,1
2017-02-07 07:46:52.518,1
2017-02-07 07:46:52.521,1
2017-02-07 07:46:52.525,1
2017-02-07 07:46:52.528,1
2017-02-07 07:46:52.530,1
2017-02-07 07:46:52.534,1
2017-02-07 07:46:52.543,1
2017-02-07 07:46:52.553,1
2017-02-07 07:46:52.557,1
2017-02-07 07:46:52.561,1
2017-02-07 07:46:52.579,1
2017-02-07 07:46:52.583,1
2017-02-07 07:46:52.591,1
2017-02-07 07:46:52.595,1
2017-02-07 07:46:52.601,1
2017-02-07 07:46:52.607,1
2017-02-07 07:46:52.779,2
2017-02-07 07:46:52.783,3
2017-02-07 07:46:52.788,2
2017-02-07 07:46:52.793,2
2017-02-07 07:46:52.798,2
2017-02-07 07:46:52.805,3
2017-02-07 07:46:52.813,2
2017-02-07 07:46:52.817,2
2017-02-07 07:46:52.821,2
2017-02-07 07:46:52.824,2
2017-02-07 07:46:52.828,3
2017-02-07 07:46:52.840,2
2017-02-07 07:46:52.846,3
2017-02-07 07:46:52.851,2
2017-02-07 07:46:52.854,2
2017-02-07 07:46:52.858,2
2017-02-07 07:46:52.862,2
2017-02-07 07:46:52.866,2
2017-02-07 07:46:52.870,3
2017-02-07 07:46:52.875,2
2017-02-07 07:46:52.878,2
2017-02-07 07:46:52.883,2
2017-02-07 07:46:52.888,2
2017-02-07 07:46:52.892,2
2017-02-07 07:46:52.899,2
2017-02-07 07:46:52.906,2
2017-02-07 07:46:52.910,3
2017-02-07 07:46:52.917,2
2017-02-07 07:46:52.922,2
2017-02-07 07:46:52.928,2
2017-02-07 07:46:52.935,2
2017-02-07 07:46:52.940,2
2017-02-07 07:46:52.944,2
2017-02-07 07:46:52.949,2
2017-02-07 07:46:52.953,3
2017-02-07 07:46:52.964,2
2017-02-07 07:46:52.971,2
2017-02-07 07:46:52.974,2
2017-02-07 07:46:52.980,3
2017-02-07 07:46:52.980,2
2017-02-07 07:46:52.986,3
2017-02-07 07:46:52.987,3
2017-02-07 07:46:52.991,2
2017-02-07 07:46:52.995,3
2017-02-07 07:46:53.001,2
2017-02-07 07:46:53.005,2
2017-02-07 07:46:53.009,2
2017-02-07 07:46:53.015,2
2017-02-07 07:46:53.033,2
2017-02-07 07:46:53.038,2
2017-02-07 07:46:53.041,2
2017-02-07 07:46:53.045,3
2017-02-07 07:46:53.049,2
2017-02-07 07:46:53.052,2
2017-02-07 07:46:53.056,2
2017-02-07 07:46:53.060,2
2017-02-07 07:46:53.064,2
2017-02-07 07:46:53.067,2
2017-02-07 07:46:53.072,2
2017-02-07 07:46:53.075,3
2017-02-07 07:46:53.079,2
2017-02-07 07:46:53.084,2
2017-02-07 07:46:53.087,2
2017-02-07 07:46:53.091,2
2017-02-07 07:46:53.096,2
2017-02-07 07:46:53.100,2
2017-02-07 07:46:53.104,2
2017-02-07 07:46:53.108,2
2017-02-07 07:46:53.112,2
2017-02-07 07:46:53.117,3
2017-02-07 07:46:53.121,2
2017-02-07 07:46:53.124,2
2017-02-07 07:46:53.128,2
2017-02-07 07:46:53.132,2
2017-02-07 07:46:53.135,2
2017-02-07 07:46:53.140,2
2017-02-07 07:46:53.143,2
2017-02-07 07:46:53.149,2
2017-02-07 07:46:53.153,2
2017-02-07 07:46:53.157,2
2017-02-07 07:46:53.179,2
2017-02-07 07:46:53.184,2
2017-02-07 07:46:53.190,2
2017-02-07 07:46:53.195,2
2017-02-07 07:46:53.200,2
2017-02-07 07:46:53.205,2
2017-02-07 07:46:53.209,2
2017-02-07 07:46:53.214,2
2017-02-07 07:46:53.219,2
2017-02-07 07:46:53.223,2
2017-02-07 07:46:53.227,2
2017-02-07 07:46:53.231,2
2017-02-07 07:46:53.235,2
2017-02-07 07:46:53.239,2
2017-02-07 07:46:53.243,2
2017-02-07 07:46:53.247,2
2017-02-07 07:46:53.251,2
2017-02-07 07:46:53.256,2
2017-02-07 07:46:53.259,2
2017-02-07 07:46:53.264,2
2017-02-07 07:46:53.278,2
2017-02-07 07:46:53.284,2
2017-02-07 07:46:53.289,2
2017-02-07 07:46:53.293,2
2017-02-07 07:46:53.297,2
2017-02-07 07:46:53.301,2
2017-02-07 07:46:53.305,2
2017-02-07 07:46:53.309,2
2017-02-07 07:46:53.312,2
2017-02-07 07:46:53.316,2
2017-02-07 07:46:53.320,2
2017-02-07 07:46:53.324,2
2017-02-07 07:46:53.328,2
2017-02-07 07:46:53.331,2
2017-02-07 07:46:53.336,2
2017-02-07 07:46:53.339,2
2017-02-07 07:46:53.343,3
2017-02-07 07:46:53.347,2
2017-02-07 07:46:53.358,2
2017-02-07 07:46:53.363,2
2017-02-07 07:46:53.379,3
2017-02-07 07:46:53.384,2
2017-02-07 07:46:53.389,2
2017-02-07 07:46:53.392,3
2017-02-07 07:46:53.396,2
2017-02-07 07:46:53.400,2
2017-02-07 07:46:53.406,2
2017-02-07 07:46:53.410,2
2017-02-07 07:46:53.414,2
2017-02-07 07:46:53.418,2
2017-02-07 07:46:53.421,2
2017-02-07 07:46:53.425,3
2017-02-07 07:46:53.428,2
2017-02-07 07:46:53.432,2
2017-02-07 07:46:53.436,2
2017-02-07 07:46:53.440,2
2017-02-07 07:46:53.444,3
2017-02-07 07:46:53.447,3
2017-02-07 07:46:53.451,3
2017-02-07 07:46:53.456,2
2017-02-07 07:46:53.485,3
2017-02-07 07:46:53.490,2
2017-02-07 07:46:53.494,3
2017-02-07 07:46:53.498,2
2017-02-07 07:46:53.503,2
2017-02-07 07:46:53.510,2
2017-02-07 07:46:53.515,2
2017-02-07 07:46:53.520,2
2017-02-07 07:46:53.524,2
2017-02-07 07:46:53.528,3
2017-02-07 07:46:53.532,2
2017-02-07 07:46:53.536,2
2017-02-07 07:46:53.540,3
2017-02-07 07:46:53.543,2
2017-02-07 07:46:53.547,2
2017-02-07 07:46:53.550,2
2017-02-07 07:46:53.554,2
2017-02-07 07:46:53.557,2
2017-02-07 07:46:53.561,2
2017-02-07 07:46:53.565,2
2017-02-07 07:46:53.578,2
2017-02-07 07:46:53.582,2
2017-02-07 07:46:53.586,2
2017-02-07 07:46:53.589,3
2017-02-07 07:46:53.593,3
2017-02-07 07:46:53.596,3
2017-02-07 07:46:53.600,3
2017-02-07 07:46:53.604,3
2017-02-07 07:46:53.607,3
2017-02-07 07:46:53.611,3
2017-02-07 07:46:53.612,3
2017-02-07 07:46:53.615,3
2017-02-07 07:46:53.619,3
